remoteip,total_access,total_kb,cpu_load,uptime,reqpersec,bytespersec,bytesperrec,busy,idle,timestamp1,date,b,i,w,r,s,g,i,d,k,l,presentstatus,Downtime
localhost,3721,2364,0.283006,4537,0.820145,533.554,650.561,3,8,1356795506,1012011,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3723,2365,0.283102,4539,0.820225,533.545,650.486,3,8,1356795506,1012012,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3725,2366,0.283322,4539,0.820665,533.77,650.412,3,8,1356795508,1012012,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3727,2367,0.28326,4540,0.820925,533.878,650.338,3,8,1356795510,1012015,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3729,2368,0.283135,4542,0.821004,533.869,650.263,3,8,1356795512,1012015,3,6,0,0,0,1,0,0,0,0,0,10
localhost,3731,2370,0.283231,4544,0.821083,534.085,650.464,3,8,1356795514,1012015,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3733,2371,0.283106,4546,0.821161,534.075,650.389,3,8,1356795515,1012015,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3735,2372,0.282982,4548,0.82124,534.065,650.315,3,8,1356795519,1012015,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3737,2373,0.282733,4552,0.820958,533.821,650.241,3,8,1356795519,1012015,3,5,0,0,0,2,0,0,0,0,0,10
localhost,3739,2374,0.282733,4552,0.821397,534.046,650.167,3,8,1356795520,1012018,3,5,0,0,0,2,0,0,0,0,1,0
localhost,3741,2375,0.282733,4552,0.821837,534.271,650.094,3,8,1356795524,1012020,3,5,0,0,0,2,0,0,0,0,1,0
localhost,3743,2377,0.282423,4557,0.821374,534.134,650.293,3,8,1356795524,1012020,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3745,2378,0.282423,4557,0.821813,534.359,650.219,3,8,1356795528,1012020,3,6,0,0,0,1,0,0,0,0,1,0
localhost,3747,2379,0.282456,4560,0.821711,534.232,650.146,3,8,1356795531,1012020,3,4,0,0,0,4,0,0,0,0,0,10
localhost,3749,2380,0.28227,4563,0.821609,534.105,650.072,3,8,1356795533,1012020,3,5,0,0,0,4,0,0,0,0,1,0
localhost,3751,2381,0.282085,4566,0.821507,533.978,649.998,3,8,1356795535,1012020,3,8,0,0,0,1,0,0,0,0,1,0
localhost,3753,2382,0.28218,4568,0.821585,533.968,649.925,3,8,1356795537,1012020,3,8,0,0,0,1,0,0,0,0,1,0
localhost,3755,2384,0.282276,4570,0.821663,534.183,650.124,3,8,1356795540,1012020,3,8,0,0,0,1,0,0,0,0,0,10
localhost,3757,2385,0.282152,4572,0.821741,534.173,650.051,3,8,1356795542,1012020,3,8,0,0,0,1,0,0,0,0,1,0
localhost,3759,2386,0.282186,4575,0.821639,534.047,649.977,3,8,1356795544,1012020,3,6,0,0,0,3,0,0,0,0,1,0
localhost,3761,2387,0.282062,4577,0.821717,534.037,649.904,3,8,1356795546,1012021,3,6,0,0,0,3,0,0,0,0,1,0
localhost,3763,2388,0.282158,4579,0.821795,534.028,649.83,3,8,1356795546,1012021,3,6,0,0,0,3,0,0,0,0,1,0
localhost,3765,2389,0.282158,4579,0.822232,534.251,649.757,3,8,1356795548,1012021,3,8,0,0,0,1,0,0,0,0,1,0
localhost,3767,2391,0.282096,4580,0.822489,534.582,649.956,3,8,1356795550,1012022,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3769,2392,0.281973,4582,0.822567,534.572,649.883,3,8,1356795552,1012024,3,8,0,0,0,1,0,0,0,0,0,10
localhost,3771,2393,0.282068,4584,0.822644,534.562,649.81,3,8,1356795553,1012024,3,5,0,0,0,4,0,0,0,0,1,0
localhost,3773,2394,0.281945,4586,0.822721,534.552,649.737,3,8,1356795556,1012025,3,5,0,0,0,4,0,0,0,0,1,0
localhost,3775,2395,0.281822,4588,0.822799,534.542,649.664,3,8,1356795557,1012025,5,6,0,0,0,1,0,0,0,0,1,0
localhost,3777,2396,0.281699,4590,0.822876,534.532,649.591,3,8,1356795559,1012025,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3779,2398,0.281577,4592,0.822953,534.746,649.789,3,8,1356795561,1012025,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3781,2399,0.281733,4593,0.823209,534.852,649.716,3,8,1356795563,1012026,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3783,2400,0.281549,4596,0.823107,534.726,649.643,3,8,1356795566,1012027,3,9,0,0,0,1,0,0,0,0,1,0
localhost,3785,2401,0.281427,4598,0.823184,534.716,649.57,3,8,1356795568,1012028,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3787,2402,0.281461,4601,0.823082,534.59,649.498,3,8,1356795568,1012028,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3789,2403,0.281461,4601,0.823517,534.812,649.425,3,8,1356795571,1012030,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3791,2405,0.281277,4604,0.823414,534.909,649.623,3,8,1356795573,1012030,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3793,2406,0.281155,4606,0.823491,534.899,649.55,3,8,1356795573,1012030,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3795,2407,0.281372,4606,0.823925,535.121,649.478,3,8,1356795576,1012030,3,5,0,0,0,5,0,0,0,0,1,0
localhost,3797,2408,0.281467,4608,0.824002,535.111,649.405,3,8,1356795578,1012030,3,4,0,0,0,3,0,0,3,0,1,0
localhost,3799,2409,0.281501,4611,0.823899,534.985,649.333,3,8,1356795580,1012030,3,6,0,0,0,3,0,0,2,0,1,0
localhost,3801,2410,0.281379,4613,0.823976,534.975,649.261,3,8,1356795583,1012035,3,5,0,0,0,0,0,0,6,0,1,0
localhost,3803,2411,0.281257,4615,0.824052,534.965,649.189,3,8,1356795585,1012035,3,6,0,0,0,2,0,0,3,0,1,0
localhost,3805,2413,0.281169,4620,0.823593,534.829,649.386,3,8,1356795590,1012035,3,4,0,0,0,0,0,0,7,0,1,0
localhost,3807,2414,0.281047,4622,0.823669,534.82,649.313,3,8,1356795592,1012035,4,5,0,0,0,0,0,0,7,0,1,0
localhost,3809,2415,0.281142,4624,0.823746,534.81,649.241,3,8,1356795594,1012036,3,5,0,0,0,0,0,0,8,0,1,0
localhost,3811,2416,0.281236,4626,0.823822,534.8,649.169,3,8,1356795594,1012036,3,5,0,0,0,0,0,0,15,0,1,0
localhost,3813,2417,0.281236,4626,0.824254,535.021,649.097,3,8,1356795596,1012036,3,9,0,0,0,1,0,0,9,0,1,0
localhost,3815,2418,0.281115,4628,0.82433,535.011,649.025,3,8,1356795598,1012037,3,9,0,0,0,1,0,0,9,0,1,0
localhost,3817,2420,0.281149,4631,0.824228,535.107,649.222,3,8,1356795601,1012038,3,9,0,0,0,0,0,0,10,0,1,0
localhost,3819,2421,0.281243,4633,0.824304,535.097,649.15,3,8,1356795603,1012038,4,13,0,0,0,1,0,0,4,0,1,0
localhost,3821,2422,0.281122,4635,0.82438,535.087,649.078,3,8,1356795605,1012039,3,10,0,0,0,2,0,1,4,0,1,0
localhost,3823,2423,0.281001,4637,0.824455,535.077,649.007,3,8,1356795607,1012040,3,9,0,0,0,0,0,0,6,0,1,0
localhost,3825,2424,0.280819,4640,0.824353,534.952,648.935,3,8,1356795610,1012040,4,8,0,0,0,0,0,0,6,0,0,10
localhost,3827,2425,0.280913,4642,0.824429,534.942,648.863,3,8,1356795610,1012040,3,8,0,0,0,0,0,0,7,0,1,0
localhost,3829,2427,0.281129,4642,0.82486,535.383,649.059,3,8,1356795612,1012045,3,8,0,0,0,0,0,0,6,0,1,0
localhost,3831,2428,0.281223,4644,0.824935,535.373,648.988,3,8,1356795614,1012045,4,9,0,0,0,4,0,0,0,0,1,0
localhost,3833,2429,0.281317,4646,0.825011,535.363,648.916,3,8,1356795616,1012045,3,9,0,0,0,1,0,0,4,0,1,0
localhost,3835,2430,0.281136,4649,0.824909,535.238,648.845,3,8,1356795619,1012045,3,9,0,0,0,4,0,0,1,0,1,0
localhost,3837,2431,0.280954,4652,0.824807,535.113,648.774,3,8,1356795621,1012045,3,9,0,0,0,0,0,0,5,0,0,10
localhost,3839,2432,0.280834,4654,0.824882,535.103,648.702,3,8,1356795621,1012048,4,9,0,0,0,0,0,0,4,0,1,0
localhost,3841,2434,0.280834,4654,0.825312,535.543,648.898,3,8,1356795626,1012050,3,9,0,0,0,4,0,1,0,0,1,0
localhost,3843,2435,0.280807,4658,0.825032,535.303,648.826,3,8,1356795628,1012050,3,8,0,0,0,2,0,0,3,0,0,10
localhost,3845,2436,0.281056,4661,0.82493,535.178,648.755,3,8,1356795631,1012050,3,8,0,0,0,2,0,0,3,0,1,0
localhost,3847,2437,0.280935,4663,0.825005,535.168,648.684,3,8,1356795631,1012050,3,8,0,0,0,2,0,0,3,0,0,10
localhost,3849,2438,0.280935,4663,0.825434,535.388,648.613,3,8,1356795633,1012050,3,8,0,0,0,0,0,0,5,0,1,0
localhost,3851,2439,0.280754,4666,0.825332,535.263,648.542,3,8,1356795635,1012050,3,9,0,0,0,3,0,0,1,0,1,0
localhost,3853,2441,0.280909,4667,0.825584,535.587,648.737,3,8,1356795637,1012050,3,9,0,0,0,3,0,0,1,0,1,0
localhost,3855,2442,0.280788,4669,0.825659,535.577,648.666,3,8,1356795639,1012050,3,9,0,0,0,4,0,0,0,0,1,0
localhost,3857,2443,0.280668,4671,0.825733,535.567,648.595,3,8,1356795641,1012050,3,9,0,0,0,4,0,0,0,0,1,0
localhost,3859,2444,0.280548,4673,0.825808,535.557,648.524,3,8,1356795643,1012053,3,8,0,0,0,4,0,0,1,0,1,0
localhost,3861,2445,0.280642,4675,0.825882,535.547,648.454,3,8,1356795644,1012054,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3863,2446,0.280736,4677,0.825957,535.536,648.383,3,8,1356795646,1012054,3,9,0,0,0,0,0,0,0,0,0,10
localhost,3865,2448,0.280676,4678,0.826208,535.86,648.577,3,8,1356795646,1012055,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3867,2449,0.280769,4680,0.826282,535.85,648.507,3,8,1356795648,1012055,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3869,2450,0.280983,4680,0.826709,536.068,648.436,3,8,1356795650,1012057,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3871,2451,0.280803,4683,0.826607,535.944,648.366,3,8,1356795652,1012058,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3873,2452,0.280683,4685,0.826681,535.933,648.295,3,8,1356795655,1012100,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3875,2453,0.280563,4687,0.826755,535.923,648.225,3,8,1356795657,1012100,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3877,2455,0.280444,4689,0.826829,536.131,648.419,3,8,1356795659,1012100,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3879,2456,0.280324,4691,0.826903,536.121,648.349,3,8,1356795662,1012100,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3881,2457,0.280145,4694,0.8268,535.997,648.278,3,8,1356795664,1012100,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3883,2458,0.280026,4696,0.826874,535.986,648.208,3,8,1356795666,1012100,3,9,0,0,0,0,0,0,0,0,0,10
localhost,3885,2459,0.279847,4699,0.826772,535.862,648.138,3,8,1356795668,1012102,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3887,2460,0.28,4700,0.827021,535.966,648.068,3,8,1356795670,1012102,3,9,0,0,0,0,0,0,0,0,0,10
localhost,3889,2462,0.279881,4702,0.827095,536.174,648.261,3,8,1356795670,1012105,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3891,2463,0.280094,4702,0.82752,536.391,648.191,3,8,1356795672,1012105,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3893,2464,0.279974,4704,0.827594,536.381,648.121,3,8,1356795674,1012105,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3895,2465,0.280068,4706,0.827667,536.371,648.051,3,8,1356795675,1012105,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3897,2466,0.279949,4708,0.82774,536.36,647.982,3,8,1356795677,1012107,3,9,0,0,0,0,0,0,0,0,0,18
localhost,3899,2467,0.280042,4710,0.827813,536.35,647.912,3,8,1356795679,1012108,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3901,2469,0.279924,4712,0.827886,536.557,648.105,3,8,1356795681,1012109,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3903,2470,0.280076,4713,0.828135,536.66,648.035,3,8,1356795683,1012110,3,9,0,0,0,0,0,0,0,0,0,18
localhost,3905,2471,0.279898,4716,0.828032,536.536,647.965,3,8,1356795685,1012110,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3907,2472,0.279839,4717,0.828281,536.639,647.896,3,8,1356795687,1012110,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3909,2473,0.27972,4719,0.828353,536.629,647.826,3,8,1356795689,1012110,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3911,2474,0.279602,4721,0.828426,536.619,647.757,3,8,1356795689,1012110,3,9,0,0,0,0,0,0,0,0,0,10
localhost,3913,2476,0.279814,4721,0.82885,537.052,647.949,3,8,1356795691,1012110,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3915,2477,0.279695,4723,0.828922,537.042,647.879,3,8,1356795693,1012115,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3917,2478,0.279518,4726,0.828819,536.917,647.81,3,8,1356795695,1012115,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3919,2479,0.279611,4728,0.828892,536.907,647.741,3,8,1356795698,1012115,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3921,2480,0.279704,4730,0.828964,536.896,647.672,3,8,1356795700,1012116,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3923,2481,0.279586,4732,0.829036,536.886,647.602,3,8,1356795700,1012117,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3925,2483,0.279738,4733,0.829284,537.205,647.794,3,8,1356795702,1012117,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3927,2484,0.280042,4735,0.829356,537.195,647.725,3,8,1356795705,1012120,3,9,0,0,0,0,0,0,0,0,0,10
localhost,3929,2485,0.280135,4737,0.829428,537.184,647.656,3,8,1356795709,1012120,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3931,2486,0.28011,4741,0.82915,536.947,647.587,3,8,1356795712,1012120,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3933,2487,0.279874,4745,0.828872,536.71,647.518,3,8,1356795715,1012120,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3935,2488,0.279756,4747,0.828945,536.699,647.449,3,8,1356795717,1012120,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3937,2490,0.279579,4750,0.828842,536.792,647.64,3,8,1356795719,1012121,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3939,2491,0.279461,4752,0.828914,536.781,647.571,3,8,1356795719,1012121,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3941,2492,0.279461,4752,0.829335,536.997,647.503,3,8,1356795722,1012122,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3943,2493,0.279344,4754,0.829407,536.986,647.434,3,8,1356795724,1012124,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3945,2494,0.27905,4759,0.828956,536.637,647.365,3,8,1356795726,1012125,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3947,2495,0.27905,4759,0.829376,536.852,647.297,3,8,1356795729,1012125,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3949,2497,0.278933,4761,0.829448,537.057,647.487,3,8,1356795731,1012125,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3951,2498,0.278816,4763,0.829519,537.046,647.419,3,8,1356795733,1012125,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3953,2499,0.278699,4765,0.829591,537.036,647.35,3,8,1356795736,1012126,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3955,2500,0.278733,4768,0.829488,536.913,647.282,3,8,1356795738,1012127,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3957,2501,0.278616,4770,0.82956,536.902,647.214,3,8,1356795740,1012127,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3959,2502,0.2785,4772,0.829631,536.892,647.145,3,8,1356795743,1012128,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3961,2503,0.278325,4775,0.829529,536.769,647.077,3,8,1356795743,1012128,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3963,2505,0.278092,4779,0.829253,536.748,647.267,3,8,1356795747,1012130,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3965,2506,0.278301,4779,0.829671,536.963,647.199,3,8,1356795755,1012130,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3967,2507,0.278254,4787,0.828703,536.279,647.131,3,8,1356795759,1012132,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3969,2508,0.278021,4791,0.828428,536.045,647.063,3,8,1356795759,1012133,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3971,2509,0.277998,4795,0.828154,535.811,646.995,3,8,1356795763,1012135,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3973,2510,0.277998,4795,0.828571,536.025,646.927,3,8,1356795767,1012135,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3975,2512,0.277766,4799,0.828298,536.005,647.116,3,8,1356795771,1012135,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3977,2513,0.277477,4804,0.827852,535.66,647.049,3,8,1356795775,1012138,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3979,2514,0.277454,4808,0.827579,535.428,646.981,3,8,1356795778,1012140,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3981,2515,0.277547,4810,0.827651,535.418,646.913,3,8,1356795780,1012140,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3983,2516,0.277582,4813,0.82755,535.297,646.845,3,8,1356795783,1012140,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3985,2517,0.277466,4815,0.827622,535.287,646.777,3,8,1356795785,1012140,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3987,2519,0.277351,4817,0.827694,535.49,646.967,3,8,1356795787,1012141,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3989,2520,0.277236,4819,0.827765,535.48,646.899,3,8,1356795787,1012142,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3991,2521,0.277236,4819,0.82818,535.693,646.831,3,8,1356795789,1012144,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3993,2522,0.277271,4822,0.82808,535.572,646.764,3,8,1356795792,1012145,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3995,2523,0.277363,4824,0.828151,535.562,646.696,3,8,1356795794,1012145,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3997,2524,0.277248,4826,0.828222,535.552,646.629,3,8,1356795796,1012145,3,9,0,0,0,0,0,0,0,0,1,0
localhost,3999,2526,0.277076,4829,0.828122,535.644,646.818,3,8,1356795796,1012145,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4001,2527,0.276961,4831,0.828193,535.634,646.75,3,8,1356795801,1012145,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4003,2528,0.276789,4834,0.828093,535.513,646.683,3,8,1356795803,1012147,3,9,0,0,0,0,0,0,0,0,0,18
localhost,4005,2529,0.276675,4836,0.828164,535.504,646.616,3,8,1356795805,1012150,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4007,2530,0.276561,4838,0.828235,535.494,646.549,3,8,1356795808,1012150,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4009,2531,0.276653,4840,0.828306,535.484,646.481,3,8,1356795810,1012155,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4011,2533,0.276539,4842,0.828377,535.686,646.67,3,8,1356795813,1012155,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4013,2534,0.276367,4845,0.828277,535.566,646.603,3,8,1356795813,1012158,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4015,2535,0.276367,4845,0.828689,535.777,646.535,3,8,1356795815,1012159,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4017,2536,0.276253,4847,0.82876,535.767,646.469,3,8,1356795817,1012200,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4019,2537,0.276346,4849,0.828831,535.757,646.402,3,8,1356795819,1012200,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4021,2538,0.276175,4852,0.82873,535.637,646.335,3,8,1356795821,1012205,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4023,2540,0.276061,4854,0.828801,535.838,646.522,3,8,1356795824,1012205,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4025,2541,0.27589,4857,0.828701,535.718,646.456,3,8,1356795827,1012208,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4027,2542,0.27555,4863,0.82809,535.268,646.389,3,8,1356795831,1012215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4029,2543,0.275756,4863,0.828501,535.479,646.322,3,8,1356795831,1012215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4031,2544,0.275961,4863,0.828912,535.689,646.256,3,8,1356795835,1012215,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4033,2545,0.275883,4868,0.828472,535.349,646.189,3,8,1356795838,1012217,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4035,2547,0.275975,4870,0.828542,535.55,646.376,3,8,1356795838,1012220,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4037,2548,0.276067,4872,0.828612,535.54,646.31,3,8,1356795840,1012221,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4039,2549,0.276011,4873,0.828853,535.64,646.243,3,8,1356795842,1012223,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4041,2550,0.276103,4875,0.828923,535.631,646.177,3,8,1356795847,1012224,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4043,2551,0.276025,4880,0.828484,535.292,646.11,3,8,1356795850,1012225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4045,2552,0.275912,4882,0.828554,535.282,646.044,3,8,1356795852,1012225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4047,2554,0.276003,4884,0.828624,535.482,646.231,3,8,1356795854,1012225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4049,2555,0.27589,4886,0.828694,535.473,646.164,3,8,1356795856,1012225,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4051,2556,0.275721,4889,0.828595,535.354,646.098,3,8,1356795860,1012227,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4053,2557,0.2757,4893,0.828326,535.125,646.032,3,8,1356795860,1012228,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4055,2558,0.2757,4893,0.828735,535.335,645.966,3,8,1356795864,1012230,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4057,2559,0.275531,4896,0.828636,535.216,645.9,3,8,1356795868,1012232,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4059,2561,0.27525,4901,0.828198,535.088,646.086,3,8,1356795876,1012307,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4061,2562,0.274857,4908,0.827425,534.533,646.02,3,8,1356795876,1012310,3,9,0,0,0,0,0,0,0,0,0,18
localhost,4063,2563,0.274857,4908,0.827832,534.742,645.954,3,8,1356795880,1020030,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4065,2564,0.274837,4912,0.827565,534.515,645.888,3,8,1356795882,1020152,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4067,2565,0.274669,4915,0.827467,534.397,645.822,3,8,1356795884,1020320,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4069,2566,0.274558,4917,0.827537,534.388,645.757,3,8,1356795887,1020530,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4071,2568,0.274649,4919,0.827607,534.587,645.943,3,8,1356795887,1020530,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4073,2569,0.274649,4919,0.828014,534.795,645.877,3,8,1356795891,1020530,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4075,2570,0.27437,4924,0.827579,534.46,645.811,3,8,1356795894,1020543,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4077,2571,0.274462,4926,0.827649,534.451,645.745,3,8,1356795894,1020600,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4079,2572,0.274554,4928,0.827719,534.442,645.68,3,8,1356795896,1020600,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4081,2573,0.274554,4928,0.828125,534.649,645.614,3,8,1356795898,1020600,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4083,2575,0.274387,4931,0.828027,534.739,645.8,3,8,1356795901,1020600,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4085,2576,0.274478,4933,0.828096,534.73,645.734,3,8,1356795903,1020600,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4087,2577,0.274569,4935,0.828166,534.721,645.669,3,8,1356795905,1020610,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4089,2578,0.274605,4938,0.828068,534.603,645.603,3,8,1356795907,1020612,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4091,2579,0.274494,4940,0.828138,534.594,645.538,3,8,1356795910,1020614,3,9,0,0,0,0,0,0,0,0,0,12
localhost,4093,2580,0.274327,4943,0.82804,534.477,645.473,3,8,1356795910,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4095,2582,0.274327,4943,0.828444,534.891,645.658,3,8,1356795912,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4097,2583,0.274216,4945,0.828514,534.882,645.592,3,8,1356795914,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4099,2584,0.274106,4947,0.828583,534.873,645.527,3,8,1356795914,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4101,2585,0.274308,4947,0.828987,535.08,645.462,3,8,1356795917,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4103,2586,0.274197,4949,0.829056,535.071,645.397,3,8,1356795919,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4105,2587,0.274288,4951,0.829125,535.061,645.332,3,8,1356795922,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4107,2589,0.274067,4955,0.82886,535.043,645.516,3,8,1356795926,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4109,2590,0.273881,4962,0.828094,534.494,645.451,3,8,1356795933,1020615,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4111,2591,0.273716,4965,0.827996,534.377,645.387,3,8,1356795935,1020619,3,9,0,3,0,0,0,0,0,0,0,18
localhost,4113,2592,0.273807,4967,0.828065,534.368,645.322,3,8,1356795937,1020620,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4115,2593,0.273642,4970,0.827968,534.252,645.257,3,8,1356795939,1020620,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4117,2594,0.273532,4972,0.828037,534.243,645.192,3,8,1356795942,1020620,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4119,2596,0.273422,4974,0.828106,534.44,645.376,3,8,1356795942,1020620,3,9,0,0,0,0,0,0,0,0,1,0
localhost,4121,2597,0.273422,4974,0.828508,534.646,645.311,3,8,1356795944,1020620,3,9,0,0,0,0,0,0,0,0,1,0
localhost,14,7,0.0714286,14,1,512,512,3,3,1356856013,1020620,3,9,0,0,0,0,0,0,0,0,1,0
localhost,16,9,0.0714286,14,1.14286,658.286,576,3,3,1356856013,1020620,3,9,0,0,0,0,0,0,0,0,1,0
localhost,18,10,0.0666667,15,1.2,682.667,568.889,3,5,1356856013,1020625,3,9,0,0,0,0,0,0,0,0,1,0
